TRANSACTION_DATE,TRANSACTION_VOLUME
2021-11-18 00:00:00.000,1245783
2021-11-19 00:00:00.000,1220185
2021-11-20 00:00:00.000,1128638
2021-11-21 00:00:00.000,1223474
2021-11-22 00:00:00.000,1171177
2021-11-23 00:00:00.000,1221270
2021-11-24 00:00:00.000,1305347
2021-11-25 00:00:00.000,1266720
2021-11-26 00:00:00.000,1261892
2021-11-27 00:00:00.000,1163221
2021-11-28 00:00:00.000,1092775
2021-11-29 00:00:00.000,1210822
2021-11-30 00:00:00.000,1246205
2021-12-01 00:00:00.000,1191394
2021-12-02 00:00:00.000,1228673
2021-12-03 00:00:00.000,1184522
2021-12-04 00:00:00.000,1204279
2021-12-05 00:00:00.000,1355388
2021-12-06 00:00:00.000,1217390
2021-12-07 00:00:00.000,1201033
2021-12-08 00:00:00.000,1271865
2021-12-09 00:00:00.000,1223173
2021-12-10 00:00:00.000,1204855
2021-12-11 00:00:00.000,1168286
2021-12-12 00:00:00.000,1154958
2021-12-13 00:00:00.000,1211222
2021-12-14 00:00:00.000,1188896
2021-12-15 00:00:00.000,1227398
2021-12-16 00:00:00.000,1130920
2021-12-17 00:00:00.000,1211079
2021-12-18 00:00:00.000,1120440
2021-12-19 00:00:00.000,1095879
2021-12-20 00:00:00.000,1164850
2021-12-21 00:00:00.000,1174693
2021-12-22 00:00:00.000,1201550
2021-12-23 00:00:00.000,1208694
2021-12-24 00:00:00.000,1258509
2021-12-25 00:00:00.000,1243552
2021-12-26 00:00:00.000,1180785
2021-12-27 00:00:00.000,1220029
2021-12-28 00:00:00.000,1202600
2021-12-29 00:00:00.000,1203630
2021-12-30 00:00:00.000,1223901
2021-12-31 00:00:00.000,1184815
2022-01-01 00:00:00.000,1154164
2022-01-02 00:00:00.000,1121678
2022-01-03 00:00:00.000,1177804
2022-01-04 00:00:00.000,1185592
2022-01-05 00:00:00.000,1216434
2022-01-06 00:00:00.000,1184099
2022-01-07 00:00:00.000,1154212
2022-01-08 00:00:00.000,1146162
2022-01-09 00:00:00.000,1062346
2022-01-10 00:00:00.000,1194254
2022-01-11 00:00:00.000,1234942
2022-01-12 00:00:00.000,1232179
2022-01-13 00:00:00.000,1243043
2022-01-14 00:00:00.000,1180781
2022-01-15 00:00:00.000,1141720
2022-01-16 00:00:00.000,1130191
2022-01-17 00:00:00.000,1149781
2022-01-18 00:00:00.000,1130109
2022-01-19 00:00:00.000,1175698
2022-01-20 00:00:00.000,1155514
2022-01-21 00:00:00.000,1155413
2022-01-22 00:00:00.000,1168176
2022-01-23 00:00:00.000,1050844
2022-01-24 00:00:00.000,1110524
2022-01-25 00:00:00.000,1135628
2022-01-26 00:00:00.000,1109699
2022-01-27 00:00:00.000,1092799
2022-01-28 00:00:00.000,1092673
2022-01-29 00:00:00.000,1086696
2022-01-30 00:00:00.000,1117918
2022-01-31 00:00:00.000,1145434
2022-02-01 00:00:00.000,1136873
2022-02-02 00:00:00.000,1102591
2022-02-03 00:00:00.000,1078540
2022-02-04 00:00:00.000,1139031
2022-02-05 00:00:00.000,1182851
2022-02-06 00:00:00.000,1141206
2022-02-07 00:00:00.000,1127654
2022-02-08 00:00:00.000,1146874
2022-02-09 00:00:00.000,1163934
2022-02-10 00:00:00.000,1156831
2022-02-11 00:00:00.000,1147646
2022-02-12 00:00:00.000,1079295
2022-02-13 00:00:00.000,1086171
2022-02-14 00:00:00.000,1114104
2022-02-15 00:00:00.000,1151696
2022-02-16 00:00:00.000,1156713
2022-02-17 00:00:00.000,1106697
2022-02-18 00:00:00.000,1216043
2022-02-19 00:00:00.000,1107393
2022-02-20 00:00:00.000,1309058
2022-02-21 00:00:00.000,1081246
2022-02-22 00:00:00.000,1091870
2022-02-23 00:00:00.000,1106430
2022-02-24 00:00:00.000,1150585
2022-02-25 00:00:00.000,1100175
2022-02-26 00:00:00.000,1130491
2022-02-27 00:00:00.000,1096474
2022-02-28 00:00:00.000,1078168
2022-03-01 00:00:00.000,1130023
2022-03-02 00:00:00.000,1157563
2022-03-03 00:00:00.000,1124196
2022-03-04 00:00:00.000,1135199
2022-03-05 00:00:00.000,1044577
2022-03-06 00:00:00.000,1080513
2022-03-07 00:00:00.000,1145920
2022-03-08 00:00:00.000,1164909
2022-03-09 00:00:00.000,1152945
2022-03-10 00:00:00.000,1202732
2022-03-11 00:00:00.000,1085841
2022-03-12 00:00:00.000,1087849
2022-03-13 00:00:00.000,1012489
2022-03-14 00:00:00.000,1072402
2022-03-15 00:00:00.000,1160269
2022-03-16 00:00:00.000,1206769
2022-03-17 00:00:00.000,1131539
2022-03-18 00:00:00.000,1228057
2022-03-19 00:00:00.000,1101729
2022-03-20 00:00:00.000,1088507
2022-03-21 00:00:00.000,1123893
2022-03-22 00:00:00.000,1184311
2022-03-23 00:00:00.000,1136914
2022-03-24 00:00:00.000,1119495
2022-03-25 00:00:00.000,1118765
2022-03-26 00:00:00.000,1084959
2022-03-27 00:00:00.000,1091212
2022-03-28 00:00:00.000,1179709
2022-03-29 00:00:00.000,1167377
2022-03-30 00:00:00.000,1121111
2022-03-31 00:00:00.000,1132713
2022-04-01 00:00:00.000,1126315
2022-04-02 00:00:00.000,1057605
2022-04-03 00:00:00.000,1030397
2022-04-04 00:00:00.000,1067198
2022-04-05 00:00:00.000,1046857
2022-04-06 00:00:00.000,1086002
2022-04-07 00:00:00.000,1074048
2022-04-08 00:00:00.000,1063561
2022-04-09 00:00:00.000,1050364
2022-04-10 00:00:00.000,1055377
2022-04-11 00:00:00.000,1079421
2022-04-12 00:00:00.000,1072147
2022-04-13 00:00:00.000,1023415
2022-04-14 00:00:00.000,1070969
2022-04-15 00:00:00.000,1077991
2022-04-16 00:00:00.000,1026378
2022-04-17 00:00:00.000,999714
2022-04-18 00:00:00.000,1070193
2022-04-19 00:00:00.000,1176731
2022-04-20 00:00:00.000,1192698
2022-04-21 00:00:00.000,1080721
2022-04-22 00:00:00.000,1092623
2022-04-23 00:00:00.000,1020906
2022-04-24 00:00:00.000,1039176
2022-04-25 00:00:00.000,1112852
2022-04-26 00:00:00.000,1096841
2022-04-27 00:00:00.000,1116989
2022-04-28 00:00:00.000,1118763
2022-04-29 00:00:00.000,1132049
2022-04-30 00:00:00.000,1183274
2022-05-01 00:00:00.000,1103105
2022-05-02 00:00:00.000,1079755
2022-05-03 00:00:00.000,1040852
2022-05-04 00:00:00.000,1066979
2022-05-05 00:00:00.000,1141345
2022-05-06 00:00:00.000,1082318
2022-05-07 00:00:00.000,1027653
2022-05-08 00:00:00.000,1065185
2022-05-09 00:00:00.000,1129237
2022-05-10 00:00:00.000,1174260
2022-05-11 00:00:00.000,1175079
2022-05-12 00:00:00.000,1294525
2022-05-13 00:00:00.000,1312970
2022-05-14 00:00:00.000,1103032
2022-05-15 00:00:00.000,1059491
2022-05-16 00:00:00.000,1095650
2022-05-17 00:00:00.000,1091752
2022-05-18 00:00:00.000,1147037
2022-05-19 00:00:00.000,1060676
2022-05-20 00:00:00.000,1078717
2022-05-21 00:00:00.000,1039195
2022-05-22 00:00:00.000,1010157
2022-05-23 00:00:00.000,1044279
2022-05-24 00:00:00.000,1048653
2022-05-25 00:00:00.000,1043525
2022-05-26 00:00:00.000,1020747
2022-05-27 00:00:00.000,1048726
2022-05-28 00:00:00.000,1026536
2022-05-29 00:00:00.000,1003210
2022-05-30 00:00:00.000,1013859
2022-05-31 00:00:00.000,1087416
2022-06-01 00:00:00.000,1038540
2022-06-02 00:00:00.000,1026492
2022-06-03 00:00:00.000,1009744
2022-06-04 00:00:00.000,953262
2022-06-05 00:00:00.000,950335
2022-06-06 00:00:00.000,992799
2022-06-07 00:00:00.000,1000427
2022-06-08 00:00:00.000,974365
2022-06-09 00:00:00.000,962291
2022-06-10 00:00:00.000,1041812
2022-06-11 00:00:00.000,996076
2022-06-12 00:00:00.000,983120
2022-06-13 00:00:00.000,1074831
2022-06-14 00:00:00.000,1052629
2022-06-15 00:00:00.000,1060377
2022-06-16 00:00:00.000,1066653
2022-06-17 00:00:00.000,1064034
2022-06-18 00:00:00.000,1021762
2022-06-19 00:00:00.000,984022
2022-06-20 00:00:00.000,1007312
2022-06-21 00:00:00.000,967619
2022-06-22 00:00:00.000,959031
2022-06-23 00:00:00.000,927586
2022-06-24 00:00:00.000,970635
2022-06-25 00:00:00.000,898618
2022-06-26 00:00:00.000,872310
2022-06-27 00:00:00.000,951611
2022-06-28 00:00:00.000,934387
2022-06-29 00:00:00.000,955546
2022-06-30 00:00:00.000,1004306
2022-07-01 00:00:00.000,1143885
2022-07-02 00:00:00.000,1146133
2022-07-03 00:00:00.000,1106691
2022-07-04 00:00:00.000,1108659
2022-07-05 00:00:00.000,1131559
2022-07-06 00:00:00.000,1111231
2022-07-07 00:00:00.000,1140620
2022-07-08 00:00:00.000,1141232
2022-07-09 00:00:00.000,1104298
2022-07-10 00:00:00.000,1103955
2022-07-11 00:00:00.000,1080079
2022-07-12 00:00:00.000,1084427
2022-07-13 00:00:00.000,1120890
2022-07-14 00:00:00.000,1144309
2022-07-15 00:00:00.000,1168554
2022-07-16 00:00:00.000,1202399
2022-07-17 00:00:00.000,1190739
2022-07-18 00:00:00.000,1161613
2022-07-19 00:00:00.000,1129495
2022-07-20 00:00:00.000,1151667
2022-07-21 00:00:00.000,1165212
2022-07-22 00:00:00.000,1163784
2022-07-23 00:00:00.000,1102127
2022-07-24 00:00:00.000,1090337
2022-07-25 00:00:00.000,1234425
2022-07-26 00:00:00.000,1640575
2022-07-27 00:00:00.000,1161419
2022-07-28 00:00:00.000,1122646
2022-07-29 00:00:00.000,1159474
2022-07-30 00:00:00.000,1140959
2022-07-31 00:00:00.000,1116881
2022-08-01 00:00:00.000,1295540
2022-08-02 00:00:00.000,1151218
2022-08-03 00:00:00.000,1211775
2022-08-04 00:00:00.000,1425680
2022-08-05 00:00:00.000,1165688
2022-08-06 00:00:00.000,1111359
2022-08-07 00:00:00.000,1125091
2022-08-08 00:00:00.000,1120736
2022-08-09 00:00:00.000,1078487
2022-08-10 00:00:00.000,1104412
2022-08-11 00:00:00.000,1053189
2022-08-12 00:00:00.000,1087380
2022-08-13 00:00:00.000,1067417
2022-08-14 00:00:00.000,1062972
2022-08-15 00:00:00.000,1041000
2022-08-16 00:00:00.000,1051097
2022-08-17 00:00:00.000,1062652
2022-08-18 00:00:00.000,1080699
2022-08-19 00:00:00.000,1049826
2022-08-20 00:00:00.000,1025247
2022-08-21 00:00:00.000,1030375
2022-08-22 00:00:00.000,1014218
2022-08-23 00:00:00.000,1037249
2022-08-24 00:00:00.000,1004147
2022-08-25 00:00:00.000,1032753
2022-08-26 00:00:00.000,1022535
2022-08-27 00:00:00.000,1015406
2022-08-28 00:00:00.000,987149
2022-08-29 00:00:00.000,1032118
2022-08-30 00:00:00.000,1006385
2022-08-31 00:00:00.000,988183
2022-09-01 00:00:00.000,1046912
2022-09-02 00:00:00.000,1040544
2022-09-03 00:00:00.000,1006109
2022-09-04 00:00:00.000,1070056
2022-09-05 00:00:00.000,1047325
2022-09-06 00:00:00.000,1037743
2022-09-07 00:00:00.000,1025470
2022-09-08 00:00:00.000,1029901
2022-09-09 00:00:00.000,1055817
2022-09-10 00:00:00.000,966121
2022-09-11 00:00:00.000,979928
2022-09-12 00:00:00.000,1020411
2022-09-13 00:00:00.000,1048325
2022-09-14 00:00:00.000,1074440
2022-09-15 00:00:00.000,1208419
2022-09-16 00:00:00.000,1271079
2022-09-17 00:00:00.000,1280271
2022-09-18 00:00:00.000,1104584
2022-09-19 00:00:00.000,1086466
2022-09-20 00:00:00.000,1085429
2022-09-21 00:00:00.000,1057807
2022-09-22 00:00:00.000,1070468
2022-09-23 00:00:00.000,1081810
2022-09-24 00:00:00.000,1068697
2022-09-25 00:00:00.000,1062628
2022-09-26 00:00:00.000,1090118
2022-09-27 00:00:00.000,1167964
2022-09-28 00:00:00.000,1057789
2022-09-29 00:00:00.000,1078732
2022-09-30 00:00:00.000,1186647
2022-10-01 00:00:00.000,1116977
2022-10-02 00:00:00.000,1124236
2022-10-03 00:00:00.000,1269852
2022-10-04 00:00:00.000,1136407
2022-10-05 00:00:00.000,1097526
2022-10-06 00:00:00.000,1158357
2022-10-07 00:00:00.000,1132080
2022-10-08 00:00:00.000,1134956
2022-10-09 00:00:00.000,1043974
2022-10-10 00:00:00.000,1091098
2022-10-11 00:00:00.000,1099943
2022-10-12 00:00:00.000,1040567
2022-10-13 00:00:00.000,1076060
2022-10-14 00:00:00.000,1035950
2022-10-15 00:00:00.000,1002636
2022-10-16 00:00:00.000,941929
2022-10-17 00:00:00.000,1017426
2022-10-18 00:00:00.000,999764
2022-10-19 00:00:00.000,1046297
2022-10-20 00:00:00.000,1109726
2022-10-21 00:00:00.000,1063442
2022-10-22 00:00:00.000,922800
2022-10-23 00:00:00.000,970313
2022-10-24 00:00:00.000,998500
2022-10-25 00:00:00.000,1006531
2022-10-26 00:00:00.000,1063008
2022-10-27 00:00:00.000,1071156
2022-10-28 00:00:00.000,1018723
2022-10-29 00:00:00.000,1001999
2022-10-30 00:00:00.000,1001430
2022-10-31 00:00:00.000,1016951
2022-11-01 00:00:00.000,1038922
2022-11-02 00:00:00.000,979104
2022-11-03 00:00:00.000,1050864
2022-11-04 00:00:00.000,984126
2022-11-05 00:00:00.000,928245
2022-11-06 00:00:00.000,935788
2022-11-07 00:00:00.000,1068122
2022-11-08 00:00:00.000,1091629
2022-11-09 00:00:00.000,1178694
2022-11-10 00:00:00.000,1144628
2022-11-11 00:00:00.000,1085046
2022-11-12 00:00:00.000,1004234
2022-11-13 00:00:00.000,1107845
2022-11-14 00:00:00.000,1157243
2022-11-15 00:00:00.000,1108685
2022-11-16 00:00:00.000,1056611
2022-11-17 00:00:00.000,1070351
2022-11-18 00:00:00.000,987111
2022-11-19 00:00:00.000,893105
2022-11-20 00:00:00.000,906105
2022-11-21 00:00:00.000,937184
2022-11-22 00:00:00.000,933805
2022-11-23 00:00:00.000,948433
2022-11-24 00:00:00.000,968020
2022-11-25 00:00:00.000,979529
2022-11-26 00:00:00.000,913028
2022-11-27 00:00:00.000,861949
2022-11-28 00:00:00.000,1059844
2022-11-29 00:00:00.000,1021312
2022-11-30 00:00:00.000,1000173
2022-12-01 00:00:00.000,956464
2022-12-02 00:00:00.000,1002377
2022-12-03 00:00:00.000,939062
2022-12-04 00:00:00.000,942017
2022-12-05 00:00:00.000,978383
2022-12-06 00:00:00.000,1016495
2022-12-07 00:00:00.000,936233
2022-12-08 00:00:00.000,898951
2022-12-09 00:00:00.000,1908621
2022-12-10 00:00:00.000,1081384
2022-12-11 00:00:00.000,1040573
2022-12-12 00:00:00.000,1144896
2022-12-13 00:00:00.000,1119380
2022-12-14 00:00:00.000,1060623
2022-12-15 00:00:00.000,1050592
2022-12-16 00:00:00.000,1127434
2022-12-17 00:00:00.000,1010582
2022-12-18 00:00:00.000,882938
2022-12-19 00:00:00.000,964977
2022-12-20 00:00:00.000,961015
2022-12-21 00:00:00.000,995656
2022-12-22 00:00:00.000,959782
2022-12-23 00:00:00.000,1010888
2022-12-24 00:00:00.000,887753
2022-12-25 00:00:00.000,812913
2022-12-26 00:00:00.000,908248
2022-12-27 00:00:00.000,986970
2022-12-28 00:00:00.000,946654
2022-12-29 00:00:00.000,914830
2022-12-30 00:00:00.000,915354
2022-12-31 00:00:00.000,845077
2023-01-01 00:00:00.000,719918
2023-01-02 00:00:00.000,877860
2023-01-03 00:00:00.000,910349
2023-01-04 00:00:00.000,1011943
2023-01-05 00:00:00.000,1105932
2023-01-06 00:00:00.000,991717
2023-01-07 00:00:00.000,928208
2023-01-08 00:00:00.000,1153052
2023-01-09 00:00:00.000,1060699
2023-01-10 00:00:00.000,1026867
2023-01-11 00:00:00.000,1046182
2023-01-12 00:00:00.000,1054356
2023-01-13 00:00:00.000,1039505
2023-01-14 00:00:00.000,1076344
2023-01-15 00:00:00.000,965788
2023-01-16 00:00:00.000,1018051
2023-01-17 00:00:00.000,986394
2023-01-18 00:00:00.000,1090585
2023-01-19 00:00:00.000,976555
2023-01-20 00:00:00.000,1000571
2023-01-21 00:00:00.000,969223
2023-01-22 00:00:00.000,866551
2023-01-23 00:00:00.000,921724
2023-01-24 00:00:00.000,989181
2023-01-25 00:00:00.000,988687
2023-01-26 00:00:00.000,1020782
2023-01-27 00:00:00.000,1064952
2023-01-28 00:00:00.000,940759
2023-01-29 00:00:00.000,968105
2023-01-30 00:00:00.000,1048771
2023-01-31 00:00:00.000,1053845
2023-02-01 00:00:00.000,1032133
2023-02-02 00:00:00.000,1074721
2023-02-03 00:00:00.000,1040613
2023-02-04 00:00:00.000,1033600
2023-02-05 00:00:00.000,1044808
2023-02-06 00:00:00.000,1048345
2023-02-07 00:00:00.000,1111411
2023-02-08 00:00:00.000,1088894
2023-02-09 00:00:00.000,1043644
2023-02-10 00:00:00.000,1037656
2023-02-11 00:00:00.000,930107
2023-02-12 00:00:00.000,928275
2023-02-13 00:00:00.000,1024251
2023-02-14 00:00:00.000,1112166
2023-02-15 00:00:00.000,1130106
2023-02-16 00:00:00.000,1105027
2023-02-17 00:00:00.000,1036087
2023-02-18 00:00:00.000,941335
2023-02-19 00:00:00.000,968353
2023-02-20 00:00:00.000,1019340
2023-02-21 00:00:00.000,1054304
2023-02-22 00:00:00.000,1052724
2023-02-23 00:00:00.000,1064391
2023-02-24 00:00:00.000,1073851
2023-02-25 00:00:00.000,975533
2023-02-26 00:00:00.000,962228
2023-02-27 00:00:00.000,1010967
2023-02-28 00:00:00.000,1016742
2023-03-01 00:00:00.000,1052609
2023-03-02 00:00:00.000,1060869
2023-03-03 00:00:00.000,1061611
2023-03-04 00:00:00.000,940041
2023-03-05 00:00:00.000,906013
2023-03-06 00:00:00.000,998939
2023-03-07 00:00:00.000,1001824
2023-03-08 00:00:00.000,978537
2023-03-09 00:00:00.000,1011766
2023-03-10 00:00:00.000,1036488
2023-03-11 00:00:00.000,996039
2023-03-12 00:00:00.000,945068
2023-03-13 00:00:00.000,1145153
2023-03-14 00:00:00.000,1077325
2023-03-15 00:00:00.000,1045775
2023-03-16 00:00:00.000,1015437
2023-03-17 00:00:00.000,1039370
2023-03-18 00:00:00.000,998778
2023-03-19 00:00:00.000,960934
2023-03-20 00:00:00.000,1094274
2023-03-21 00:00:00.000,1055304
2023-03-22 00:00:00.000,1048571
2023-03-23 00:00:00.000,1054724
2023-03-24 00:00:00.000,1059282
2023-03-25 00:00:00.000,1029583
2023-03-26 00:00:00.000,984818
2023-03-27 00:00:00.000,1073245
2023-03-28 00:00:00.000,1114886
2023-03-29 00:00:00.000,1133679
2023-03-30 00:00:00.000,1152454
2023-03-31 00:00:00.000,1117540
2023-04-01 00:00:00.000,992714
2023-04-02 00:00:00.000,955734
2023-04-03 00:00:00.000,1022028
2023-04-04 00:00:00.000,1039575
2023-04-05 00:00:00.000,1089339
2023-04-06 00:00:00.000,1011567
2023-04-07 00:00:00.000,1016287
2023-04-08 00:00:00.000,900994
2023-04-09 00:00:00.000,935755
2023-04-10 00:00:00.000,993316
2023-04-11 00:00:00.000,1049664
2023-04-12 00:00:00.000,1000210
2023-04-13 00:00:00.000,1072705
2023-04-14 00:00:00.000,1136737
2023-04-15 00:00:00.000,1038171
2023-04-16 00:00:00.000,832839
2023-04-17 00:00:00.000,972988
2023-04-18 00:00:00.000,1022649
2023-04-19 00:00:00.000,1031788
2023-04-20 00:00:00.000,1023880
2023-04-21 00:00:00.000,976997
2023-04-22 00:00:00.000,827309
2023-04-23 00:00:00.000,828597
2023-04-24 00:00:00.000,901354
2023-04-25 00:00:00.000,939847
2023-04-26 00:00:00.000,944038
2023-04-27 00:00:00.000,905988
2023-04-28 00:00:00.000,949403
2023-04-29 00:00:00.000,852221
2023-04-30 00:00:00.000,929096
2023-05-01 00:00:00.000,1046112
2023-05-02 00:00:00.000,1070649
2023-05-03 00:00:00.000,1066286
2023-05-04 00:00:00.000,1056698
2023-05-05 00:00:00.000,1152227
2023-05-06 00:00:00.000,1081601
2023-05-07 00:00:00.000,1035737
2023-05-08 00:00:00.000,1092421
2023-05-09 00:00:00.000,1076853
2023-05-10 00:00:00.000,1036143
2023-05-11 00:00:00.000,1045631
2023-05-12 00:00:00.000,1028434
2023-05-13 00:00:00.000,959956
2023-05-14 00:00:00.000,955751
2023-05-15 00:00:00.000,1046345
2023-05-16 00:00:00.000,1033266
2023-05-17 00:00:00.000,1006286
2023-05-18 00:00:00.000,1012446
2023-05-19 00:00:00.000,1031967
2023-05-20 00:00:00.000,1020474
2023-05-21 00:00:00.000,982153
2023-05-22 00:00:00.000,1031265
2023-05-23 00:00:00.000,1068785
2023-05-24 00:00:00.000,1017629
2023-05-25 00:00:00.000,1017236
2023-05-26 00:00:00.000,1024171
2023-05-27 00:00:00.000,951308
2023-05-28 00:00:00.000,931154
2023-05-29 00:00:00.000,1037393
2023-05-30 00:00:00.000,1150723
2023-05-31 00:00:00.000,1060168
2023-06-01 00:00:00.000,1028139
2023-06-02 00:00:00.000,1066342
2023-06-03 00:00:00.000,968633
2023-06-04 00:00:00.000,927650
2023-06-05 00:00:00.000,1100291
2023-06-06 00:00:00.000,1062441
2023-06-07 00:00:00.000,1041249
2023-06-08 00:00:00.000,976487
2023-06-09 00:00:00.000,1017624
2023-06-10 00:00:00.000,1181947
2023-06-11 00:00:00.000,1087837
2023-06-12 00:00:00.000,949907
2023-06-13 00:00:00.000,928536
2023-06-14 00:00:00.000,994616
2023-06-15 00:00:00.000,1080164
2023-06-16 00:00:00.000,1112210
2023-06-17 00:00:00.000,954921
2023-06-18 00:00:00.000,974645
2023-06-19 00:00:00.000,1014044
2023-06-20 00:00:00.000,1043974
2023-06-21 00:00:00.000,1066580
2023-06-22 00:00:00.000,1021765
2023-06-23 00:00:00.000,1028768
2023-06-24 00:00:00.000,983668
2023-06-25 00:00:00.000,915034
2023-06-26 00:00:00.000,977389
2023-06-27 00:00:00.000,1041320
2023-06-28 00:00:00.000,1064056
2023-06-29 00:00:00.000,1023387
2023-06-30 00:00:00.000,1097223
2023-07-01 00:00:00.000,986401
2023-07-02 00:00:00.000,900030
2023-07-03 00:00:00.000,1031550
2023-07-04 00:00:00.000,908876
2023-07-05 00:00:00.000,740048
2023-07-06 00:00:00.000,882112
2023-07-07 00:00:00.000,998853
2023-07-08 00:00:00.000,981697
2023-07-09 00:00:00.000,921581
2023-07-10 00:00:00.000,1026567
2023-07-11 00:00:00.000,1060298
2023-07-12 00:00:00.000,1010938
2023-07-13 00:00:00.000,1090777
2023-07-14 00:00:00.000,1081969
2023-07-15 00:00:00.000,924559
2023-07-16 00:00:00.000,917146
2023-07-17 00:00:00.000,1003975
2023-07-18 00:00:00.000,1146258
2023-07-19 00:00:00.000,1063772
2023-07-20 00:00:00.000,1018668
2023-07-21 00:00:00.000,1078248
2023-07-22 00:00:00.000,970184
2023-07-23 00:00:00.000,945661
2023-07-24 00:00:00.000,1001571
2023-07-25 00:00:00.000,956796
2023-07-26 00:00:00.000,999430
2023-07-27 00:00:00.000,966918
2023-07-28 00:00:00.000,980226
2023-07-29 00:00:00.000,963845
2023-07-30 00:00:00.000,956724
2023-07-31 00:00:00.000,1021838
2023-08-01 00:00:00.000,1041275
2023-08-02 00:00:00.000,1013494
2023-08-03 00:00:00.000,1021103
2023-08-04 00:00:00.000,1050394
2023-08-05 00:00:00.000,1096633
2023-08-06 00:00:00.000,963656
2023-08-07 00:00:00.000,1019573
2023-08-08 00:00:00.000,1069949
2023-08-09 00:00:00.000,1051132
2023-08-10 00:00:00.000,1009282
2023-08-11 00:00:00.000,1025531
2023-08-12 00:00:00.000,948934
2023-08-13 00:00:00.000,895218
2023-08-14 00:00:00.000,983629
2023-08-15 00:00:00.000,1029360
2023-08-16 00:00:00.000,1045680
2023-08-17 00:00:00.000,1039074
2023-08-18 00:00:00.000,1054608
2023-08-19 00:00:00.000,1017771
2023-08-20 00:00:00.000,919077
2023-08-21 00:00:00.000,983910
2023-08-22 00:00:00.000,1012147
2023-08-23 00:00:00.000,1020240
2023-08-24 00:00:00.000,1030405
2023-08-25 00:00:00.000,997643
2023-08-26 00:00:00.000,967507
2023-08-27 00:00:00.000,884774
2023-08-28 00:00:00.000,965564
2023-08-29 00:00:00.000,991261
2023-08-30 00:00:00.000,1001715
2023-08-31 00:00:00.000,986374
2023-09-01 00:00:00.000,985750
2023-09-02 00:00:00.000,1003277
2023-09-03 00:00:00.000,1013495
2023-09-04 00:00:00.000,926766
2023-09-05 00:00:00.000,968342
2023-09-06 00:00:00.000,1032498
2023-09-07 00:00:00.000,990228
2023-09-08 00:00:00.000,988414
2023-09-09 00:00:00.000,905741
2023-09-10 00:00:00.000,845592
2023-09-11 00:00:00.000,996040
2023-09-12 00:00:00.000,1069743
2023-09-13 00:00:00.000,1605226
2023-09-14 00:00:00.000,1046400
2023-09-15 00:00:00.000,976848
2023-09-16 00:00:00.000,898883
2023-09-17 00:00:00.000,858202
2023-09-18 00:00:00.000,954754
2023-09-19 00:00:00.000,979042
2023-09-20 00:00:00.000,989300
2023-09-21 00:00:00.000,1107815
2023-09-22 00:00:00.000,955392
2023-09-23 00:00:00.000,845879
2023-09-24 00:00:00.000,864595
2023-09-25 00:00:00.000,966557
2023-09-26 00:00:00.000,1012869
2023-09-27 00:00:00.000,1035426
2023-09-28 00:00:00.000,1010428
2023-09-29 00:00:00.000,1002532
2023-09-30 00:00:00.000,954345
2023-10-01 00:00:00.000,902772
2023-10-02 00:00:00.000,991042
2023-10-03 00:00:00.000,979836
2023-10-04 00:00:00.000,963713
2023-10-05 00:00:00.000,937490
2023-10-06 00:00:00.000,972824
2023-10-07 00:00:00.000,977015
2023-10-08 00:00:00.000,906456
2023-10-09 00:00:00.000,972163
2023-10-10 00:00:00.000,985635
2023-10-11 00:00:00.000,985211
2023-10-12 00:00:00.000,981037
2023-10-13 00:00:00.000,983437
2023-10-14 00:00:00.000,881314
2023-10-15 00:00:00.000,901806
2023-10-16 00:00:00.000,1005306
2023-10-17 00:00:00.000,977944
2023-10-18 00:00:00.000,986051
2023-10-19 00:00:00.000,976214
2023-10-20 00:00:00.000,1062241
2023-10-21 00:00:00.000,967459
2023-10-22 00:00:00.000,958948
2023-10-23 00:00:00.000,1039534
2023-10-24 00:00:00.000,1077126
2023-10-25 00:00:00.000,1059701
2023-10-26 00:00:00.000,1064218
2023-10-27 00:00:00.000,1010586
2023-10-28 00:00:00.000,969471
2023-10-29 00:00:00.000,1049671
2023-10-30 00:00:00.000,1072250
2023-10-31 00:00:00.000,1066835
2023-11-01 00:00:00.000,1079099
2023-11-02 00:00:00.000,1024653
2023-11-03 00:00:00.000,1083822
2023-11-04 00:00:00.000,992174
2023-11-05 00:00:00.000,1010030
2023-11-06 00:00:00.000,1073675
2023-11-07 00:00:00.000,1033356
2023-11-08 00:00:00.000,1041039
2023-11-09 00:00:00.000,1102622
2023-11-10 00:00:00.000,1122680
2023-11-11 00:00:00.000,1084477
2023-11-12 00:00:00.000,1035200
2023-11-13 00:00:00.000,1056709
2023-11-14 00:00:00.000,1023048
2023-11-15 00:00:00.000,1052869
2023-11-16 00:00:00.000,1070097
2023-11-17 00:00:00.000,1061740
2023-11-18 00:00:00.000,1113784
2023-11-19 00:00:00.000,962781
2023-11-20 00:00:00.000,1128009
2023-11-21 00:00:00.000,1110607
2023-11-22 00:00:00.000,1116768
2023-11-23 00:00:00.000,1102046
2023-11-24 00:00:00.000,1047533
2023-11-25 00:00:00.000,966761
2023-11-26 00:00:00.000,970071
2023-11-27 00:00:00.000,1053823
2023-11-28 00:00:00.000,1129484
2023-11-29 00:00:00.000,1127844
2023-11-30 00:00:00.000,1093218
2023-12-01 00:00:00.000,1092493
2023-12-02 00:00:00.000,1189750
