TRANSACTION_DATE,TRANSACTION_VOLUME,TRANSACTION_VALUE,ACTIVE_WALLETS,TOTAL_GAS_FEES
2022-09-27 00:00:00.000,1167964,2193799.86351211,449034,2204.347240934
2022-09-28 00:00:00.000,1057789,1603680.97292648,351731,1928.05111945
2022-09-29 00:00:00.000,1078732,2809207.17393207,375459,1816.576565164
2022-09-30 00:00:00.000,1186647,2116230.28199656,371714,1952.225085859
2022-10-01 00:00:00.000,1116977,919745.494171301,360923,1154.369814462
2022-10-02 00:00:00.000,1124236,749684.397516277,359484,847.859468896
2022-10-03 00:00:00.000,1269852,1714820.99010987,340224,1829.524755644
2022-10-04 00:00:00.000,1136407,1158744.68675222,354506,1796.425254907
2022-10-05 00:00:00.000,1097526,975694.079077544,366662,1904.510813215
2022-10-06 00:00:00.000,1158357,1419901.00681665,419098,1581.654762737
2022-10-07 00:00:00.000,1132080,1428922.33844931,407631,1402.910770151
2022-10-08 00:00:00.000,1134956,751388.819521888,445539,2185.072968424
2022-10-09 00:00:00.000,1043974,395109.218119857,473499,3273.512762183
2022-10-10 00:00:00.000,1091098,889948.243979565,461419,3940.114959574
2022-10-11 00:00:00.000,1099943,1299225.46194666,440336,3063.117024008
2022-10-12 00:00:00.000,1040567,1076317.59843847,409719,2300.10454578
2022-10-13 00:00:00.000,1076060,2241143.97191564,369197,2710.252156488
2022-10-14 00:00:00.000,1035950,1407229.83901043,356819,2150.224267529
2022-10-15 00:00:00.000,1002636,641137.813813044,390718,2002.291911387
2022-10-16 00:00:00.000,941929,658030.752615257,346667,1771.735396521
2022-10-17 00:00:00.000,1017426,1194493.63076588,333551,2618.217295412
2022-10-18 00:00:00.000,999764,1331459.30548603,312291,2829.652119354
2022-10-19 00:00:00.000,1046297,1208353.52224077,329822,3178.862623261
2022-10-20 00:00:00.000,1109726,1234381.57107828,367946,3639.031153394
2022-10-21 00:00:00.000,1063442,1684923.66109973,364070,3512.592228707
2022-10-22 00:00:00.000,922800,708758.99537271,323444,2190.642249352
2022-10-23 00:00:00.000,970313,838424.925859106,338930,1749.400071634
2022-10-24 00:00:00.000,998500,1701845.33660884,347910,2321.03086928
2022-10-25 00:00:00.000,1006531,2676876.4546048,336437,2536.642165352
2022-10-26 00:00:00.000,1063008,3050487.67227574,368094,2320.474028351
2022-10-27 00:00:00.000,1071156,2214985.95514779,380559,1970.35646116
2022-10-28 00:00:00.000,1018723,1742117.10214984,332118,2056.317868738
2022-10-29 00:00:00.000,1001999,1506184.34446137,333624,1679.735425298
2022-10-30 00:00:00.000,1001430,1045002.78854772,329423,1181.648376972
2022-10-31 00:00:00.000,1016951,1663053.03074124,342410,2383.311867868
2022-11-01 00:00:00.000,1038922,1263261.19628385,358608,1800.276953193
2022-11-02 00:00:00.000,979104,2029568.20864834,319868,2064.939242121
2022-11-03 00:00:00.000,1050864,1657039.81594274,349956,2917.999858404
2022-11-04 00:00:00.000,984126,1972668.91627599,316020,2331.087578569
2022-11-05 00:00:00.000,928245,922466.731361633,327983,1564.663617284
2022-11-06 00:00:00.000,935788,1167753.60800966,299899,1537.792321007
2022-11-07 00:00:00.000,1068122,2632021.80433256,348533,2188.091760062
2022-11-08 00:00:00.000,1091629,5290414.41291611,328321,5503.327364804
2022-11-09 00:00:00.000,1178694,7052028.29319879,357649,6392.31076284
2022-11-10 00:00:00.000,1144628,5446402.75538834,339584,4646.998717793
2022-11-11 00:00:00.000,1085046,3143830.03089623,331893,3031.936822005
2022-11-12 00:00:00.000,1004234,2368331.5535402,328067,2010.098072044
2022-11-13 00:00:00.000,1107845,3186122.13524522,308363,2019.591014926
2022-11-14 00:00:00.000,1157243,3084411.55133505,339793,2439.895651953
2022-11-15 00:00:00.000,1108685,2408200.03487348,366202,2420.555591416
2022-11-16 00:00:00.000,1056611,2630316.65758568,358537,2138.726623162
2022-11-17 00:00:00.000,1070351,2238914.29955718,376300,2078.81874059
2022-11-18 00:00:00.000,987111,1932981.90960217,351822,1859.701533817
2022-11-19 00:00:00.000,893105,1351339.31565307,320781,1524.753330505
2022-11-20 00:00:00.000,906105,1271571.63423453,295341,1590.435179813
2022-11-21 00:00:00.000,937184,4094916.01352632,297113,1745.031082005
2022-11-22 00:00:00.000,933805,2671355.6504275,301848,1944.06824039
2022-11-23 00:00:00.000,948433,1705922.20309161,333427,1696.575270289
2022-11-24 00:00:00.000,968020,1389271.44808395,364870,1559.044109642
2022-11-25 00:00:00.000,979529,1368385.58959153,387852,1401.134646766
2022-11-26 00:00:00.000,913028,955547.413668612,357767,1340.67824359
2022-11-27 00:00:00.000,861949,870282.472356674,328091,1299.927802277
2022-11-28 00:00:00.000,1059844,1960539.4722902,423308,1743.805184446
2022-11-29 00:00:00.000,1021312,1721701.34832981,376154,1491.772416591
2022-11-30 00:00:00.000,1000173,1662036.9150546,333384,1664.884539339
2022-12-01 00:00:00.000,956464,1322852.88284225,311180,1620.249891936
2022-12-02 00:00:00.000,1002377,1428733.73499978,377569,1568.381946025
2022-12-03 00:00:00.000,939062,691034.225913472,363634,1466.983943401
2022-12-04 00:00:00.000,942017,816402.687634269,389301,1443.278471323
2022-12-05 00:00:00.000,978383,1245253.20825837,346018,1729.375511504
2022-12-06 00:00:00.000,1016495,1715763.60467943,347056,1879.184414973
2022-12-07 00:00:00.000,936233,2569400.80345643,308020,2072.611448856
2022-12-08 00:00:00.000,898951,1242685.63217795,307416,1921.924038144
2022-12-09 00:00:00.000,1908621,1496517.04514141,1354074,3592.108660078
2022-12-10 00:00:00.000,1081384,646411.135081549,503301,1852.014766325
2022-12-11 00:00:00.000,1040573,511795.420623529,460587,1874.148944269
2022-12-12 00:00:00.000,1144896,1259534.46366506,487656,2032.334198066
2022-12-13 00:00:00.000,1119380,2543286.9143451,356720,2274.080301188
2022-12-14 00:00:00.000,1060623,1615279.88357412,363740,1971.814238038
2022-12-15 00:00:00.000,1050592,1324717.02790775,364543,2125.942262631
2022-12-16 00:00:00.000,1127434,2349554.55790784,399796,2348.789661661
2022-12-17 00:00:00.000,1010582,1106181.56863544,341651,1723.748367663
2022-12-18 00:00:00.000,882938,699908.231153131,279043,1688.299988344
2022-12-19 00:00:00.000,964977,1048850.39935443,321959,1807.742408989
2022-12-20 00:00:00.000,961015,1501851.04216342,311163,1976.897862178
2022-12-21 00:00:00.000,995656,1130971.75214714,363517,1868.552534483
2022-12-22 00:00:00.000,959782,967741.60394181,330715,1822.154340737
2022-12-23 00:00:00.000,1010888,1497117.56279251,341844,1694.175632995
2022-12-24 00:00:00.000,887753,436620.710155221,315112,1393.133026946
2022-12-25 00:00:00.000,812913,458772.70362184,304814,1363.172416229
2022-12-26 00:00:00.000,908248,570327.339908613,317084,1467.284123
2022-12-27 00:00:00.000,986970,834195.022506956,334727,1846.04566846
2022-12-28 00:00:00.000,946654,1011977.21234741,311603,1982.413743032
2022-12-29 00:00:00.000,914830,1015331.54445115,298279,2001.77971648
2022-12-30 00:00:00.000,915354,1195515.44557317,310024,2063.053783763
2022-12-31 00:00:00.000,845077,1027054.84554117,280396,1935.532891128
2023-01-01 00:00:00.000,719918,514505.465607183,228385,1758.791652883
2023-01-02 00:00:00.000,877860,659959.447411958,274554,1985.586561491
2023-01-03 00:00:00.000,910349,701415.329369299,287334,2195.30314988
2023-01-04 00:00:00.000,1011943,1789436.87755638,334456,3105.633474466
2023-01-05 00:00:00.000,1105932,1080414.71945003,454970,2492.395629882
2023-01-06 00:00:00.000,991717,1007466.64494188,321370,2444.050916951
2023-01-07 00:00:00.000,928208,480631.618553242,327274,1876.809012893
2023-01-08 00:00:00.000,1153052,742085.088353547,583824,2213.253439003
2023-01-09 00:00:00.000,1060699,1386031.2351306,376589,2700.474288709
2023-01-10 00:00:00.000,1026867,1141050.5993784,344584,2514.282753888
2023-01-11 00:00:00.000,1046182,1073724.79450012,353869,2620.042444271
2023-01-12 00:00:00.000,1054356,1812375.93711635,362187,2643.922035168
2023-01-13 00:00:00.000,1039505,1767300.45086648,341453,2965.488068213
2023-01-14 00:00:00.000,1076344,2212023.65017006,370213,2923.666393795
2023-01-15 00:00:00.000,965788,656242.251478934,321173,2316.916819201
2023-01-16 00:00:00.000,1018051,1410217.34581357,347008,2745.602000696
2023-01-17 00:00:00.000,986394,1458370.97686892,335620,2715.980900928
2023-01-18 00:00:00.000,1090585,1578045.35524703,400373,3222.96115762
2023-01-19 00:00:00.000,976555,1319811.72296791,321936,2473.233729575
2023-01-20 00:00:00.000,1000571,1371162.65845017,333725,2554.380679017
2023-01-21 00:00:00.000,969223,1064819.33706325,331396,2155.810674195
2023-01-22 00:00:00.000,866551,718749.136740162,288798,1907.480941156
2023-01-23 00:00:00.000,921724,1185181.23412858,301488,2261.612939914
2023-01-24 00:00:00.000,989181,1344157.19593888,314105,2895.351166079
2023-01-25 00:00:00.000,988687,1624185.22932725,320185,2569.22970766
2023-01-26 00:00:00.000,1020782,929462.019553911,338913,2652.107821928
2023-01-27 00:00:00.000,1064952,1155713.68430626,367813,2552.68074772
2023-01-28 00:00:00.000,940759,803809.90627176,311635,1903.626120455
2023-01-29 00:00:00.000,968105,796354.144294133,319958,2330.938860661
2023-01-30 00:00:00.000,1048771,1580117.05908138,360602,2237.261126967
2023-01-31 00:00:00.000,1053845,1163140.77600576,361157,2984.847420767
2023-02-01 00:00:00.000,1032133,1229885.95569535,346136,3133.521836622
2023-02-02 00:00:00.000,1074721,1572982.92682026,358958,3331.122008765
2023-02-03 00:00:00.000,1040613,1359882.42151301,334238,3413.343726762
2023-02-04 00:00:00.000,1033600,912256.23764956,342187,2720.797057349
2023-02-05 00:00:00.000,1044808,775137.950135541,355631,2429.244644202
2023-02-06 00:00:00.000,1048345,1005296.99874751,334885,2930.026896721
2023-02-07 00:00:00.000,1111411,1236745.25855741,351041,3796.228355187
2023-02-08 00:00:00.000,1088894,1431629.23284837,350839,3978.452407618
2023-02-09 00:00:00.000,1043644,1491080.31277956,329498,4131.717277196
2023-02-10 00:00:00.000,1037656,2317156.74847452,339817,3039.196777118
2023-02-11 00:00:00.000,930107,884561.031495197,311810,2171.181297347
2023-02-12 00:00:00.000,928275,603379.094992175,309381,2123.917860902
2023-02-13 00:00:00.000,1024251,1656191.09394806,349709,2983.058684317
2023-02-14 00:00:00.000,1112166,1458672.81858161,383807,5832.080037392
2023-02-15 00:00:00.000,1130106,1602447.67478518,370547,4444.455975391
2023-02-16 00:00:00.000,1105027,1690510.7025374,360482,4620.382969933
2023-02-17 00:00:00.000,1036087,1007083.4700339,340489,4094.082495016
2023-02-18 00:00:00.000,941335,803154.629422984,315473,3112.915317883
2023-02-19 00:00:00.000,968353,766613.697453125,308000,2997.779706833
2023-02-20 00:00:00.000,1019340,1130322.81710876,331132,3787.877811962
2023-02-21 00:00:00.000,1054304,1229330.12844999,357649,3774.36098567
2023-02-22 00:00:00.000,1052724,1462296.3630128,355903,4145.167955357
2023-02-23 00:00:00.000,1064391,1147175.3121685,391833,4310.957405203
2023-02-24 00:00:00.000,1073851,1257925.46907794,410333,3562.362009531
2023-02-25 00:00:00.000,975533,777407.329340258,374148,2515.538924838
2023-02-26 00:00:00.000,962228,842531.640129081,373599,2491.975072193
2023-02-27 00:00:00.000,1010967,1519820.91042281,372110,2777.208036866
2023-02-28 00:00:00.000,1016742,1115779.28984217,338445,2929.033746324
2023-03-01 00:00:00.000,1052609,1166504.06510564,351802,3645.748422932
2023-03-02 00:00:00.000,1060869,1073646.61877395,381381,3327.737117689
2023-03-03 00:00:00.000,1061611,1424566.19542009,362058,3604.023324183
2023-03-04 00:00:00.000,940041,677723.697058069,316207,2732.811685618
2023-03-05 00:00:00.000,906013,563695.22392265,299316,3003.891319183
2023-03-06 00:00:00.000,998939,1233085.02105899,329505,3866.076681002
2023-03-07 00:00:00.000,1001824,1045506.98290061,327623,3798.619418024
2023-03-08 00:00:00.000,978537,1259506.8100351,321992,3777.799253392
2023-03-09 00:00:00.000,1011766,1476265.3079265,344053,4139.338998873
2023-03-10 00:00:00.000,1036488,2082428.51079516,340681,3816.40566472
2023-03-11 00:00:00.000,996039,4348308.01511253,306044,10507.480361094
2023-03-12 00:00:00.000,945068,1967003.13854853,324929,3337.00301888
2023-03-13 00:00:00.000,1145153,2720745.98281861,455820,3900.666974146
2023-03-14 00:00:00.000,1077325,2562136.86077164,381069,3702.840481324
2023-03-15 00:00:00.000,1045775,2220926.73294719,375835,3356.263456817
2023-03-16 00:00:00.000,1015437,1350738.1031382,343676,3028.173084322
2023-03-17 00:00:00.000,1039370,1754175.75085823,370541,3023.639163271
2023-03-18 00:00:00.000,998778,1586327.84763756,354113,2202.159371685
2023-03-19 00:00:00.000,960934,946340.814970341,327857,2253.120587744
2023-03-20 00:00:00.000,1094274,1624148.27365774,392408,2629.328827415
2023-03-21 00:00:00.000,1055304,1375673.4446748,375447,2353.186806263
2023-03-22 00:00:00.000,1048571,2608574.22499917,373266,2463.669255145
2023-03-23 00:00:00.000,1054724,1725646.69559689,374225,2719.549600001
2023-03-24 00:00:00.000,1059282,1643983.66754549,362312,2751.639136733
2023-03-25 00:00:00.000,1029583,881788.790825638,355029,2081.851945469
2023-03-26 00:00:00.000,984818,676392.250256925,331759,2217.320091909
2023-03-27 00:00:00.000,1073245,1466153.20214919,353619,3274.413043588
2023-03-28 00:00:00.000,1114886,1289344.14356721,407540,3324.340633637
2023-03-29 00:00:00.000,1133679,1326958.47533636,426816,3545.746677058
2023-03-30 00:00:00.000,1152454,1080601.03985989,430725,3808.506841973
2023-03-31 00:00:00.000,1117540,1775118.11531361,403142,3199.027198914
2023-04-01 00:00:00.000,992714,778545.550188122,354957,2530.049042159
2023-04-02 00:00:00.000,955734,641248.227854646,330973,2405.073497357
2023-04-03 00:00:00.000,1022028,1555252.79967726,345525,3382.219913166
2023-04-04 00:00:00.000,1039575,1430478.96884216,360948,3487.395615044
2023-04-05 00:00:00.000,1089339,1911157.9670471,390299,3936.161079037
2023-04-06 00:00:00.000,1011567,1154775.54094264,350441,3315.27926419
2023-04-07 00:00:00.000,1016287,728247.407892744,372875,2796.608653575
2023-04-08 00:00:00.000,900994,613255.487347897,315363,2531.751613989
2023-04-09 00:00:00.000,935755,566431.774442907,310013,2407.152028801
2023-04-10 00:00:00.000,993316,1027773.80019039,369750,2846.035768208
2023-04-11 00:00:00.000,1049664,1128068.28764745,385030,3299.889791299
2023-04-12 00:00:00.000,1000210,1764291.95417617,363521,2717.039215595
2023-04-13 00:00:00.000,1072705,1742080.50350522,433304,3403.305437897
2023-04-14 00:00:00.000,1136737,2066643.13935166,453064,3521.001710465
2023-04-15 00:00:00.000,1038171,814173.230398187,447004,2792.394640754
2023-04-16 00:00:00.000,832839,950928.854717745,303688,3043.544026671
2023-04-17 00:00:00.000,972988,1324612.47278594,304834,3988.637307446
2023-04-18 00:00:00.000,1022649,1394923.70093264,304417,5998.426425609
2023-04-19 00:00:00.000,1031788,2265309.23137361,284045,8207.16512034
2023-04-20 00:00:00.000,1023880,1975155.54815177,302499,7600.510404875
2023-04-21 00:00:00.000,976997,2037065.5438731,323746,4719.619601009
2023-04-22 00:00:00.000,827309,871367.27197824,260715,4374.362626574
2023-04-23 00:00:00.000,828597,860722.683457953,245097,4820.786488046
2023-04-24 00:00:00.000,901354,1228579.88601859,277345,5133.569959255
2023-04-25 00:00:00.000,939847,1406158.76330669,309762,4482.406069279
2023-04-26 00:00:00.000,944038,1694556.99429357,305473,4740.604716402
2023-04-27 00:00:00.000,905988,1623891.03658651,304557,4384.01030368
2023-04-28 00:00:00.000,949403,1186729.42412437,313572,4435.881342881
2023-04-29 00:00:00.000,852221,669056.524663711,287620,4123.63830527
2023-04-30 00:00:00.000,929096,770000.269937186,286675,4993.584587792
2023-05-01 00:00:00.000,1046112,2518808.67299207,289283,7784.416643774
2023-05-02 00:00:00.000,1070649,1341353.50649928,302686,9630.040341101
2023-05-03 00:00:00.000,1066286,1205825.43472216,329688,8515.357799446
2023-05-04 00:00:00.000,1056698,1449988.80333968,313344,8752.599640578
2023-05-05 00:00:00.000,1152227,1734777.71115488,342264,15606.831338854
2023-05-06 00:00:00.000,1081601,1858352.77704475,291813,15228.683778549
2023-05-07 00:00:00.000,1035737,921145.437398267,280267,12502.263839305
2023-05-08 00:00:00.000,1092421,1654310.14317794,318722,12421.071191556
2023-05-09 00:00:00.000,1076853,1453398.47781322,323709,10504.301477905
2023-05-10 00:00:00.000,1036143,2120572.12592119,303169,10853.66508767
2023-05-11 00:00:00.000,1045631,1693895.88778326,294902,11435.75744151
2023-05-12 00:00:00.000,1028434,1905760.7364207,327632,7782.4829271
2023-05-13 00:00:00.000,959956,738260.176057717,335823,5090.800013936
2023-05-14 00:00:00.000,955751,626810.870539071,340697,4897.933531257
2023-05-15 00:00:00.000,1046345,1324472.67339645,342493,6978.12646613
2023-05-16 00:00:00.000,1033266,1230924.37598619,322368,6639.043200176
2023-05-17 00:00:00.000,1006286,1214868.21087351,322121,6172.035604967
2023-05-18 00:00:00.000,1012446,1079559.99090282,309093,6237.603252832
2023-05-19 00:00:00.000,1031967,1116013.05037116,333284,5477.259870854
2023-05-20 00:00:00.000,1020474,725835.60038499,394182,3956.657772803
2023-05-21 00:00:00.000,982153,801380.017817762,352760,4147.607489333
2023-05-22 00:00:00.000,1031265,1059183.06590395,322994,5527.490000614
2023-05-23 00:00:00.000,1068785,1439511.18565113,330947,6266.370191581
2023-05-24 00:00:00.000,1017629,1265295.12044458,325092,5283.527380398
2023-05-25 00:00:00.000,1017236,998415.994367796,333285,4577.151449945
2023-05-26 00:00:00.000,1024171,1575340.81184839,340593,3961.677209568
2023-05-27 00:00:00.000,951308,790436.224335052,337637,3187.777683698
2023-05-28 00:00:00.000,931154,883546.069008614,297298,3668.8491751
2023-05-29 00:00:00.000,1037393,1267522.29024368,332972,4571.199851043
2023-05-30 00:00:00.000,1150723,1133159.81463486,380647,5443.175928221
2023-05-31 00:00:00.000,1060168,1718213.33028708,364884,4699.300515301
2023-06-01 00:00:00.000,1028139,1834031.26256041,320552,4766.707535727
2023-06-02 00:00:00.000,1066342,1510378.51328716,395368,3911.346926754
2023-06-03 00:00:00.000,968633,734627.446895835,347535,2973.709397405
2023-06-04 00:00:00.000,927650,616521.797531288,323484,2685.959622672
2023-06-05 00:00:00.000,1100291,2853542.51232688,401727,4252.659509472
2023-06-06 00:00:00.000,1062441,2145724.57059855,359970,3351.805768403
2023-06-07 00:00:00.000,1041249,2066329.3421558,364541,2954.789833352
2023-06-08 00:00:00.000,976487,1446159.34214424,320235,3013.177760667
2023-06-09 00:00:00.000,1017624,957995.025871566,336096,2726.196714484
2023-06-10 00:00:00.000,1181947,1599221.61660304,429811,2960.092850182
2023-06-11 00:00:00.000,1087837,705935.894294063,473344,2156.958286617
2023-06-12 00:00:00.000,949907,1598151.57620015,336673,2257.196548085
2023-06-13 00:00:00.000,928536,1392247.76395047,323823,2159.704457691
2023-06-14 00:00:00.000,994616,1833103.45336833,364772,2748.816964936
2023-06-15 00:00:00.000,1080164,1573575.65172931,410781,2468.199854004
2023-06-16 00:00:00.000,1112210,1428004.32226173,406585,2625.351185761
2023-06-17 00:00:00.000,954921,862382.25635529,363859,2331.771751818
2023-06-18 00:00:00.000,974645,567383.028719809,359915,1972.41238435
2023-06-19 00:00:00.000,1014044,971237.168658845,371406,2384.066500362
2023-06-20 00:00:00.000,1043974,1359666.35058023,327275,2420.489111368
2023-06-21 00:00:00.000,1066580,1994247.83263765,369418,2718.131943804
2023-06-22 00:00:00.000,1021765,1844852.01719072,340386,2265.826249157
2023-06-23 00:00:00.000,1028768,1160479.07866086,369213,2476.434761966
2023-06-24 00:00:00.000,983668,832393.535965407,313445,1873.794195418
2023-06-25 00:00:00.000,915034,878830.19797466,294904,1685.800850326
2023-06-26 00:00:00.000,977389,1527474.92060287,326777,1877.554053561
2023-06-27 00:00:00.000,1041320,1389516.79782115,331893,2592.145130253
2023-06-28 00:00:00.000,1064056,1588400.21238378,351170,2548.723767204
2023-06-29 00:00:00.000,1023387,1215821.92849318,304809,4009.285403259
2023-06-30 00:00:00.000,1097223,1847102.33657222,374166,3648.711430709
2023-07-01 00:00:00.000,986401,636864.594067048,323652,2262.132615667
2023-07-02 00:00:00.000,900030,671224.342674587,284938,1953.046134603
2023-07-03 00:00:00.000,1031550,1228348.14396463,327275,2676.986538832
2023-07-04 00:00:00.000,908876,867648.49020663,292027,3451.653328823
2023-07-05 00:00:00.000,740048,918623.874289264,227095,5657.593899433
2023-07-06 00:00:00.000,882112,1036219.28354296,256950,4725.825154753
2023-07-07 00:00:00.000,998853,1165157.50709555,284864,3880.966886318
2023-07-08 00:00:00.000,981697,707754.206502174,292476,2466.981730748
2023-07-09 00:00:00.000,921581,566942.073604345,283600,2331.304863683
2023-07-10 00:00:00.000,1026567,921848.828849525,348686,2790.333511011
2023-07-11 00:00:00.000,1060298,906309.143668584,356438,2801.567139934
2023-07-12 00:00:00.000,1010938,1075473.57978784,314682,3356.509200776
2023-07-13 00:00:00.000,1090777,1796711.54042184,333096,3954.713468006
2023-07-14 00:00:00.000,1081969,1543052.91535064,371230,3047.318691172
2023-07-15 00:00:00.000,924559,739146.220726767,307645,1907.282524944
2023-07-16 00:00:00.000,917146,540299.881023254,275911,2180.77832098
2023-07-17 00:00:00.000,1003975,1117050.85544278,289622,2886.620645315
2023-07-18 00:00:00.000,1146258,1322018.78192505,371880,3645.527951615
2023-07-19 00:00:00.000,1063772,1191255.54759368,341481,3354.826653033
2023-07-20 00:00:00.000,1018668,1052168.31550592,301002,3407.458353242
2023-07-21 00:00:00.000,1078248,1184129.26665421,327926,3566.959707795
2023-07-22 00:00:00.000,970184,670782.043387669,299961,2502.489072114
2023-07-23 00:00:00.000,945661,600153.422040761,292659,2665.594381593
2023-07-24 00:00:00.000,1001571,1075599.60308117,299817,4030.788611881
2023-07-25 00:00:00.000,956796,1109452.46345073,278618,3799.902066009
2023-07-26 00:00:00.000,999430,1191475.29578313,302716,3375.388302578
2023-07-27 00:00:00.000,966918,769259.769414735,291106,3921.612082872
2023-07-28 00:00:00.000,980226,963637.483757842,304862,4472.962960279
2023-07-29 00:00:00.000,963845,495894.873204331,299102,2737.194520823
2023-07-30 00:00:00.000,956724,666913.914878631,314954,2625.971335715
2023-07-31 00:00:00.000,1021838,1167238.4528575,364280,2905.834984751
2023-08-01 00:00:00.000,1041275,1313000.65187741,307791,2899.147365292
2023-08-02 00:00:00.000,1013494,1123257.38294218,312800,3086.012158197
2023-08-03 00:00:00.000,1021103,887740.451073176,331603,2833.914670628
2023-08-04 00:00:00.000,1050394,923036.26524062,355165,2469.757260019
2023-08-05 00:00:00.000,1096633,550586.337138752,302947,2163.452562294
2023-08-06 00:00:00.000,963656,543811.889970059,289058,1933.520269825
2023-08-07 00:00:00.000,1019573,983852.218721047,300008,2979.154722919
2023-08-08 00:00:00.000,1069949,973049.42225268,312477,3049.863210521
2023-08-09 00:00:00.000,1051132,1002508.07472433,361120,2764.652170753
2023-08-10 00:00:00.000,1009282,889106.964894161,317068,2821.721490032
2023-08-11 00:00:00.000,1025531,866241.639629843,337051,2414.832696739
2023-08-12 00:00:00.000,948934,700306.815827295,300517,1911.802389812
2023-08-13 00:00:00.000,895218,516086.962012841,287715,1883.568114079
2023-08-14 00:00:00.000,983629,858728.34812475,318482,2683.547360714
2023-08-15 00:00:00.000,1029360,878002.723639147,332381,3217.276220341
2023-08-16 00:00:00.000,1045680,1134139.28075263,313264,3756.276270661
2023-08-17 00:00:00.000,1039074,1983272.47310635,319212,4636.299094072
2023-08-18 00:00:00.000,1054608,1921317.35740884,348681,3155.820351997
2023-08-19 00:00:00.000,1017771,757469.635161707,376819,1935.219553783
2023-08-20 00:00:00.000,919077,740120.058816468,303513,1980.615763342
2023-08-21 00:00:00.000,983910,1176151.91185777,299140,2879.717685699
2023-08-22 00:00:00.000,1012147,1369301.72285806,301153,3800.43173387
2023-08-23 00:00:00.000,1020240,1393887.42382777,310918,2844.840526422
2023-08-24 00:00:00.000,1030405,900027.606068328,318151,2552.097760944
2023-08-25 00:00:00.000,997643,1001183.02968772,297968,2967.94313809
2023-08-26 00:00:00.000,967507,480146.067217706,347409,1730.280122071
2023-08-27 00:00:00.000,884774,653987.201981681,303153,1667.926079788
2023-08-28 00:00:00.000,965564,892689.282718798,275508,3365.265688295
2023-08-29 00:00:00.000,991261,1285937.16002852,301182,4028.980549817
2023-08-30 00:00:00.000,1001715,942195.474457768,333045,2860.526140117
2023-08-31 00:00:00.000,986374,1335883.75318109,311588,2726.41605803
2023-09-01 00:00:00.000,985750,1098698.80131003,332836,2259.656626943
2023-09-02 00:00:00.000,1003277,681265.017971298,395327,1583.768374756
2023-09-03 00:00:00.000,1013495,513757.196572642,413417,1586.326939421
2023-09-04 00:00:00.000,926766,1225635.92420633,288307,2054.970223489
2023-09-05 00:00:00.000,968342,969695.79433104,316594,2270.613955425
2023-09-06 00:00:00.000,1032498,940336.6429062,353736,2485.787802653
2023-09-07 00:00:00.000,990228,978231.641339287,323647,2404.324297753
2023-09-08 00:00:00.000,988414,929447.148046698,318217,2236.344785966
2023-09-09 00:00:00.000,905741,509144.800262304,298965,1504.738799676
2023-09-10 00:00:00.000,845592,722115.455328829,271539,1351.268197343
2023-09-11 00:00:00.000,996040,1886595.8878222,356989,2719.126331131
2023-09-12 00:00:00.000,1069743,4154847.26050321,439278,2043.713601471
2023-09-13 00:00:00.000,1605226,1164795.06847432,1027613,2365.711923482
2023-09-14 00:00:00.000,1046400,962005.484202933,377324,2374.792798921
2023-09-15 00:00:00.000,976848,986346.358922604,320529,2172.844977347
2023-09-16 00:00:00.000,898883,651860.86841022,303137,1435.374734837
2023-09-17 00:00:00.000,858202,484901.643184692,289868,1244.835417515
2023-09-18 00:00:00.000,954754,936988.100079389,312835,2120.989423094
2023-09-19 00:00:00.000,979042,1054047.25194579,320126,1742.675880806
2023-09-20 00:00:00.000,989300,1034709.2423078,325389,1964.779548335
2023-09-21 00:00:00.000,1107815,941599.797926839,462902,2419.652583383
2023-09-22 00:00:00.000,955392,844013.897524861,325739,1371.931795157
2023-09-23 00:00:00.000,845879,541890.356413104,300837,1101.838994814
2023-09-24 00:00:00.000,864595,563451.404268146,293008,1055.453466084
2023-09-25 00:00:00.000,966557,783298.032611651,314030,1744.675299658
2023-09-26 00:00:00.000,1012869,828035.843202262,334293,1993.928147417
2023-09-27 00:00:00.000,1035426,843469.792996893,335162,1635.156812784
2023-09-28 00:00:00.000,1010428,1079308.56041093,346753,1555.036783975
2023-09-29 00:00:00.000,1002532,1111653.8648811,343880,1371.375906311
2023-09-30 00:00:00.000,954345,859113.389845132,315647,1172.592166956
2023-10-01 00:00:00.000,902772,909582.655750423,297940,1133.06146338
2023-10-02 00:00:00.000,991042,1704865.4875739,302540,2292.882793131
2023-10-03 00:00:00.000,979836,1080277.76705131,312445,1586.720861132
2023-10-04 00:00:00.000,963713,1275875.64797051,319477,1345.328383722
2023-10-05 00:00:00.000,937490,1234169.82475721,310386,1244.553826832
2023-10-06 00:00:00.000,972824,1039844.56510619,331230,1148.928956552
2023-10-07 00:00:00.000,977015,708636.16620147,342668,919.424411892
2023-10-08 00:00:00.000,906456,808752.458261296,297978,903.844277891
2023-10-09 00:00:00.000,972163,1055401.58918044,315106,1187.064026879
2023-10-10 00:00:00.000,985635,1387482.95662974,315021,1086.316153069
2023-10-11 00:00:00.000,985211,1178448.78969647,333111,1138.145177613
2023-10-12 00:00:00.000,981037,918551.53435435,325978,1210.515779127
2023-10-13 00:00:00.000,983437,972142.503125686,320260,1229.506100669
2023-10-14 00:00:00.000,881314,510020.639132317,288433,822.555364108
2023-10-15 00:00:00.000,901806,534689.203590694,307851,873.902018451
