TRANSACTION_DATE,SMART_CONTRACT_INTERACTIONS
2021-11-16 00:00:00.000,1270549
2021-11-17 00:00:00.000,1318648
2021-11-18 00:00:00.000,1245280
2021-11-19 00:00:00.000,1219595
2021-11-20 00:00:00.000,1128212
2021-11-21 00:00:00.000,1223041
2021-11-22 00:00:00.000,1170702
2021-11-23 00:00:00.000,1220798
2021-11-24 00:00:00.000,1304768
2021-11-25 00:00:00.000,1266182
2021-11-26 00:00:00.000,1261406
2021-11-27 00:00:00.000,1162823
2021-11-28 00:00:00.000,1092387
2021-11-29 00:00:00.000,1210258
2021-11-30 00:00:00.000,1245641
2021-12-01 00:00:00.000,1190881
2021-12-02 00:00:00.000,1228179
2021-12-03 00:00:00.000,1184002
2021-12-04 00:00:00.000,1203992
2021-12-05 00:00:00.000,1355000
2021-12-06 00:00:00.000,1216860
2021-12-07 00:00:00.000,1200511
2021-12-08 00:00:00.000,1271291
2021-12-09 00:00:00.000,1222382
2021-12-10 00:00:00.000,1204216
2021-12-11 00:00:00.000,1167155
2021-12-12 00:00:00.000,1153146
2021-12-13 00:00:00.000,1207057
2021-12-14 00:00:00.000,1178416
2021-12-15 00:00:00.000,1226286
2021-12-16 00:00:00.000,1130074
2021-12-17 00:00:00.000,1210230
2021-12-18 00:00:00.000,1119745
2021-12-19 00:00:00.000,1094607
2021-12-20 00:00:00.000,1161387
2021-12-21 00:00:00.000,1167527
2021-12-22 00:00:00.000,1197726
2021-12-23 00:00:00.000,1207014
2021-12-24 00:00:00.000,1257194
2021-12-25 00:00:00.000,1242887
2021-12-26 00:00:00.000,1180192
2021-12-27 00:00:00.000,1219020
2021-12-28 00:00:00.000,1201728
2021-12-29 00:00:00.000,1202944
2021-12-30 00:00:00.000,1223086
2021-12-31 00:00:00.000,1184205
2022-01-01 00:00:00.000,1153701
2022-01-02 00:00:00.000,1121200
2022-01-03 00:00:00.000,1177236
2022-01-04 00:00:00.000,1185019
2022-01-05 00:00:00.000,1215837
2022-01-06 00:00:00.000,1183565
2022-01-07 00:00:00.000,1153663
2022-01-08 00:00:00.000,1145664
2022-01-09 00:00:00.000,1061913
2022-01-10 00:00:00.000,1193786
2022-01-11 00:00:00.000,1234229
2022-01-12 00:00:00.000,1231471
2022-01-13 00:00:00.000,1242373
2022-01-14 00:00:00.000,1180061
2022-01-15 00:00:00.000,1141048
2022-01-16 00:00:00.000,1129499
2022-01-17 00:00:00.000,1148917
2022-01-18 00:00:00.000,1129084
2022-01-19 00:00:00.000,1174688
2022-01-20 00:00:00.000,1154702
2022-01-21 00:00:00.000,1154764
2022-01-22 00:00:00.000,1167605
2022-01-23 00:00:00.000,1050193
2022-01-24 00:00:00.000,1109787
2022-01-25 00:00:00.000,1134850
2022-01-26 00:00:00.000,1108981
2022-01-27 00:00:00.000,1092094
2022-01-28 00:00:00.000,1091929
2022-01-29 00:00:00.000,1086113
2022-01-30 00:00:00.000,1117245
2022-01-31 00:00:00.000,1144719
2022-02-01 00:00:00.000,1136153
2022-02-02 00:00:00.000,1101879
2022-02-03 00:00:00.000,1077779
2022-02-04 00:00:00.000,1138278
2022-02-05 00:00:00.000,1182215
2022-02-06 00:00:00.000,1140433
2022-02-07 00:00:00.000,1126890
2022-02-08 00:00:00.000,1145973
2022-02-09 00:00:00.000,1163124
2022-02-10 00:00:00.000,1155983
2022-02-11 00:00:00.000,1146672
2022-02-12 00:00:00.000,1078484
2022-02-13 00:00:00.000,1085440
2022-02-14 00:00:00.000,1113171
2022-02-15 00:00:00.000,1150738
2022-02-16 00:00:00.000,1155942
2022-02-17 00:00:00.000,1105933
2022-02-18 00:00:00.000,1215318
2022-02-19 00:00:00.000,1106818
2022-02-20 00:00:00.000,1308454
2022-02-21 00:00:00.000,1080582
2022-02-22 00:00:00.000,1091055
2022-02-23 00:00:00.000,1105550
2022-02-24 00:00:00.000,1149790
2022-02-25 00:00:00.000,1099461
2022-02-26 00:00:00.000,1129736
2022-02-27 00:00:00.000,1095788
2022-02-28 00:00:00.000,1077402
2022-03-01 00:00:00.000,1129127
2022-03-02 00:00:00.000,1156683
2022-03-03 00:00:00.000,1123317
2022-03-04 00:00:00.000,1134436
2022-03-05 00:00:00.000,1043957
2022-03-06 00:00:00.000,1079939
2022-03-07 00:00:00.000,1145160
2022-03-08 00:00:00.000,1163943
2022-03-09 00:00:00.000,1152028
2022-03-10 00:00:00.000,1201982
2022-03-11 00:00:00.000,1085038
2022-03-12 00:00:00.000,1087117
2022-03-13 00:00:00.000,1011859
2022-03-14 00:00:00.000,1071404
2022-03-15 00:00:00.000,1159366
2022-03-16 00:00:00.000,1205950
2022-03-17 00:00:00.000,1130608
2022-03-18 00:00:00.000,1227111
2022-03-19 00:00:00.000,1100847
2022-03-20 00:00:00.000,1087781
2022-03-21 00:00:00.000,1122833
2022-03-22 00:00:00.000,1183313
2022-03-23 00:00:00.000,1135967
2022-03-24 00:00:00.000,1118506
2022-03-25 00:00:00.000,1117776
2022-03-26 00:00:00.000,1084324
2022-03-27 00:00:00.000,1090602
2022-03-28 00:00:00.000,1178895
2022-03-29 00:00:00.000,1166369
2022-03-30 00:00:00.000,1120127
2022-03-31 00:00:00.000,1131860
2022-04-01 00:00:00.000,1125601
2022-04-02 00:00:00.000,1057019
2022-04-03 00:00:00.000,1029819
2022-04-04 00:00:00.000,1066486
2022-04-05 00:00:00.000,1046113
2022-04-06 00:00:00.000,1085197
2022-04-07 00:00:00.000,1073293
2022-04-08 00:00:00.000,1062620
2022-04-09 00:00:00.000,1049334
2022-04-10 00:00:00.000,1054646
2022-04-11 00:00:00.000,1078419
2022-04-12 00:00:00.000,1071114
2022-04-13 00:00:00.000,1022429
2022-04-14 00:00:00.000,1070040
2022-04-15 00:00:00.000,1077044
2022-04-16 00:00:00.000,1025600
2022-04-17 00:00:00.000,998863
2022-04-18 00:00:00.000,1069301
2022-04-19 00:00:00.000,1175725
2022-04-20 00:00:00.000,1191742
2022-04-21 00:00:00.000,1079655
2022-04-22 00:00:00.000,1091608
2022-04-23 00:00:00.000,1020099
2022-04-24 00:00:00.000,1038522
2022-04-25 00:00:00.000,1112005
2022-04-26 00:00:00.000,1096019
2022-04-27 00:00:00.000,1116056
2022-04-28 00:00:00.000,1117850
2022-04-29 00:00:00.000,1131218
2022-04-30 00:00:00.000,1182649
2022-05-01 00:00:00.000,1102652
2022-05-02 00:00:00.000,1079159
2022-05-03 00:00:00.000,1039993
2022-05-04 00:00:00.000,1066020
2022-05-05 00:00:00.000,1140465
2022-05-06 00:00:00.000,1081394
2022-05-07 00:00:00.000,1026954
2022-05-08 00:00:00.000,1064529
2022-05-09 00:00:00.000,1128540
2022-05-10 00:00:00.000,1173366
2022-05-11 00:00:00.000,1174501
2022-05-12 00:00:00.000,1293915
2022-05-13 00:00:00.000,1312117
2022-05-14 00:00:00.000,1102227
2022-05-15 00:00:00.000,1058129
2022-05-16 00:00:00.000,1094421
2022-05-17 00:00:00.000,1090789
2022-05-18 00:00:00.000,1145385
2022-05-19 00:00:00.000,1059731
2022-05-20 00:00:00.000,1077808
2022-05-21 00:00:00.000,1038357
2022-05-22 00:00:00.000,1009462
2022-05-23 00:00:00.000,1042908
2022-05-24 00:00:00.000,1047457
2022-05-25 00:00:00.000,1042507
2022-05-26 00:00:00.000,1019762
2022-05-27 00:00:00.000,1047554
2022-05-28 00:00:00.000,1025591
2022-05-29 00:00:00.000,1002236
2022-05-30 00:00:00.000,1012785
2022-05-31 00:00:00.000,1086472
2022-06-01 00:00:00.000,1037650
2022-06-02 00:00:00.000,1025666
2022-06-03 00:00:00.000,1008792
2022-06-04 00:00:00.000,952613
2022-06-05 00:00:00.000,949549
2022-06-06 00:00:00.000,991824
2022-06-07 00:00:00.000,999381
2022-06-08 00:00:00.000,973520
2022-06-09 00:00:00.000,961312
2022-06-10 00:00:00.000,1040891
2022-06-11 00:00:00.000,995306
2022-06-12 00:00:00.000,982401
2022-06-13 00:00:00.000,1074107
2022-06-14 00:00:00.000,1051805
2022-06-15 00:00:00.000,1059630
2022-06-16 00:00:00.000,1065815
2022-06-17 00:00:00.000,1063266
2022-06-18 00:00:00.000,1021169
2022-06-19 00:00:00.000,983442
2022-06-20 00:00:00.000,1006273
2022-06-21 00:00:00.000,966765
2022-06-22 00:00:00.000,958079
2022-06-23 00:00:00.000,926891
2022-06-24 00:00:00.000,969913
2022-06-25 00:00:00.000,898149
2022-06-26 00:00:00.000,871845
2022-06-27 00:00:00.000,950925
2022-06-28 00:00:00.000,933635
2022-06-29 00:00:00.000,954813
2022-06-30 00:00:00.000,1003611
2022-07-01 00:00:00.000,1142963
2022-07-02 00:00:00.000,1145361
2022-07-03 00:00:00.000,1106018
2022-07-04 00:00:00.000,1107820
2022-07-05 00:00:00.000,1130616
2022-07-06 00:00:00.000,1110365
2022-07-07 00:00:00.000,1139634
2022-07-08 00:00:00.000,1140278
2022-07-09 00:00:00.000,1103530
2022-07-10 00:00:00.000,1103262
2022-07-11 00:00:00.000,1079099
2022-07-12 00:00:00.000,1083468
2022-07-13 00:00:00.000,1119914
2022-07-14 00:00:00.000,1143369
2022-07-15 00:00:00.000,1167602
2022-07-16 00:00:00.000,1201602
2022-07-17 00:00:00.000,1189998
2022-07-18 00:00:00.000,1160717
2022-07-19 00:00:00.000,1128454
2022-07-20 00:00:00.000,1150513
2022-07-21 00:00:00.000,1164147
2022-07-22 00:00:00.000,1162500
2022-07-23 00:00:00.000,1101234
2022-07-24 00:00:00.000,1089457
2022-07-25 00:00:00.000,1233400
2022-07-26 00:00:00.000,1639703
2022-07-27 00:00:00.000,1160358
2022-07-28 00:00:00.000,1121692
2022-07-29 00:00:00.000,1158530
2022-07-30 00:00:00.000,1140074
2022-07-31 00:00:00.000,1116024
2022-08-01 00:00:00.000,1294327
2022-08-02 00:00:00.000,1150103
2022-08-03 00:00:00.000,1210661
2022-08-04 00:00:00.000,1424658
2022-08-05 00:00:00.000,1164532
2022-08-06 00:00:00.000,1110349
2022-08-07 00:00:00.000,1124186
2022-08-08 00:00:00.000,1119686
2022-08-09 00:00:00.000,1077439
2022-08-10 00:00:00.000,1102605
2022-08-11 00:00:00.000,1052003
2022-08-12 00:00:00.000,1086171
2022-08-13 00:00:00.000,1066228
2022-08-14 00:00:00.000,1061933
2022-08-15 00:00:00.000,1039772
2022-08-16 00:00:00.000,1049579
2022-08-17 00:00:00.000,1061336
2022-08-18 00:00:00.000,1079367
2022-08-19 00:00:00.000,1048796
2022-08-20 00:00:00.000,1024201
2022-08-21 00:00:00.000,1029243
2022-08-22 00:00:00.000,1012903
2022-08-23 00:00:00.000,1035834
2022-08-24 00:00:00.000,1002740
2022-08-25 00:00:00.000,1031344
2022-08-26 00:00:00.000,1021382
2022-08-27 00:00:00.000,1014503
2022-08-28 00:00:00.000,986266
2022-08-29 00:00:00.000,1030968
2022-08-30 00:00:00.000,1005184
2022-08-31 00:00:00.000,987184
2022-09-01 00:00:00.000,1045766
2022-09-02 00:00:00.000,1039293
2022-09-03 00:00:00.000,1005058
2022-09-04 00:00:00.000,1069196
2022-09-05 00:00:00.000,1046251
2022-09-06 00:00:00.000,1036712
2022-09-07 00:00:00.000,1024404
2022-09-08 00:00:00.000,1028750
2022-09-09 00:00:00.000,1054827
2022-09-10 00:00:00.000,965064
2022-09-11 00:00:00.000,978977
2022-09-12 00:00:00.000,1019371
2022-09-13 00:00:00.000,1047092
2022-09-14 00:00:00.000,1073248
2022-09-15 00:00:00.000,1205132
2022-09-16 00:00:00.000,1269905
2022-09-17 00:00:00.000,1279334
2022-09-18 00:00:00.000,1103548
2022-09-19 00:00:00.000,1085050
2022-09-20 00:00:00.000,1083950
2022-09-21 00:00:00.000,1056420
2022-09-22 00:00:00.000,1069005
2022-09-23 00:00:00.000,1080264
2022-09-24 00:00:00.000,1067226
2022-09-25 00:00:00.000,1061515
2022-09-26 00:00:00.000,1088664
2022-09-27 00:00:00.000,1166380
2022-09-28 00:00:00.000,1056291
2022-09-29 00:00:00.000,1077207
2022-09-30 00:00:00.000,1185212
2022-10-01 00:00:00.000,1115685
2022-10-02 00:00:00.000,1123053
2022-10-03 00:00:00.000,1268323
2022-10-04 00:00:00.000,1134889
2022-10-05 00:00:00.000,1095984
2022-10-06 00:00:00.000,1156512
2022-10-07 00:00:00.000,1130221
2022-10-08 00:00:00.000,1133918
2022-10-09 00:00:00.000,1043346
2022-10-10 00:00:00.000,1090139
2022-10-11 00:00:00.000,1098863
2022-10-12 00:00:00.000,1039252
2022-10-13 00:00:00.000,1074834
2022-10-14 00:00:00.000,1034670
2022-10-15 00:00:00.000,1001680
2022-10-16 00:00:00.000,940857
2022-10-17 00:00:00.000,1015991
2022-10-18 00:00:00.000,998157
2022-10-19 00:00:00.000,1044681
2022-10-20 00:00:00.000,1108227
2022-10-21 00:00:00.000,1061842
2022-10-22 00:00:00.000,921687
2022-10-23 00:00:00.000,969045
2022-10-24 00:00:00.000,996735
2022-10-25 00:00:00.000,1004894
2022-10-26 00:00:00.000,1061482
2022-10-27 00:00:00.000,1069468
2022-10-28 00:00:00.000,1017001
2022-10-29 00:00:00.000,1000675
2022-10-30 00:00:00.000,1000199
2022-10-31 00:00:00.000,1015544
2022-11-01 00:00:00.000,1037218
2022-11-02 00:00:00.000,977682
2022-11-03 00:00:00.000,1049551
2022-11-04 00:00:00.000,982680
2022-11-05 00:00:00.000,927217
2022-11-06 00:00:00.000,934876
2022-11-07 00:00:00.000,1067027
2022-11-08 00:00:00.000,1090436
2022-11-09 00:00:00.000,1177699
2022-11-10 00:00:00.000,1143536
2022-11-11 00:00:00.000,1083854
2022-11-12 00:00:00.000,1003519
2022-11-13 00:00:00.000,1107132
2022-11-14 00:00:00.000,1156321
2022-11-15 00:00:00.000,1107584
2022-11-16 00:00:00.000,1055501
2022-11-17 00:00:00.000,1069216
2022-11-18 00:00:00.000,985924
2022-11-19 00:00:00.000,892184
2022-11-20 00:00:00.000,905331
2022-11-21 00:00:00.000,936280
2022-11-22 00:00:00.000,932696
2022-11-23 00:00:00.000,947393
2022-11-24 00:00:00.000,967022
2022-11-25 00:00:00.000,977721
2022-11-26 00:00:00.000,910899
2022-11-27 00:00:00.000,859414
2022-11-28 00:00:00.000,1058049
2022-11-29 00:00:00.000,1019965
2022-11-30 00:00:00.000,999033
2022-12-01 00:00:00.000,955249
2022-12-02 00:00:00.000,1001255
2022-12-03 00:00:00.000,938270
2022-12-04 00:00:00.000,941123
2022-12-05 00:00:00.000,977127
2022-12-06 00:00:00.000,1015368
2022-12-07 00:00:00.000,935108
2022-12-08 00:00:00.000,897575
2022-12-09 00:00:00.000,1907710
2022-12-10 00:00:00.000,1080569
2022-12-11 00:00:00.000,1039771
2022-12-12 00:00:00.000,1143652
2022-12-13 00:00:00.000,1118208
2022-12-14 00:00:00.000,1059445
2022-12-15 00:00:00.000,1049419
2022-12-16 00:00:00.000,1126423
2022-12-17 00:00:00.000,1009720
2022-12-18 00:00:00.000,882127
2022-12-19 00:00:00.000,963490
2022-12-20 00:00:00.000,959667
2022-12-21 00:00:00.000,994375
2022-12-22 00:00:00.000,958593
2022-12-23 00:00:00.000,1009778
2022-12-24 00:00:00.000,886845
2022-12-25 00:00:00.000,812143
2022-12-26 00:00:00.000,907350
2022-12-27 00:00:00.000,985996
2022-12-28 00:00:00.000,945398
2022-12-29 00:00:00.000,913661
2022-12-30 00:00:00.000,914252
2022-12-31 00:00:00.000,843935
2023-01-01 00:00:00.000,718415
2023-01-02 00:00:00.000,875278
2023-01-03 00:00:00.000,909111
2023-01-04 00:00:00.000,1010780
2023-01-05 00:00:00.000,1104838
2023-01-06 00:00:00.000,990563
2023-01-07 00:00:00.000,927384
2023-01-08 00:00:00.000,1152265
2023-01-09 00:00:00.000,1059629
2023-01-10 00:00:00.000,1025736
2023-01-11 00:00:00.000,1044858
2023-01-12 00:00:00.000,1053337
2023-01-13 00:00:00.000,1038440
2023-01-14 00:00:00.000,1075305
2023-01-15 00:00:00.000,964669
2023-01-16 00:00:00.000,1016998
2023-01-17 00:00:00.000,985094
2023-01-18 00:00:00.000,1089414
2023-01-19 00:00:00.000,975628
2023-01-20 00:00:00.000,999597
2023-01-21 00:00:00.000,968501
2023-01-22 00:00:00.000,865772
2023-01-23 00:00:00.000,920780
2023-01-24 00:00:00.000,988302
2023-01-25 00:00:00.000,987622
2023-01-26 00:00:00.000,1019748
2023-01-27 00:00:00.000,1063924
2023-01-28 00:00:00.000,939719
2023-01-29 00:00:00.000,967226
2023-01-30 00:00:00.000,1047573
2023-01-31 00:00:00.000,1052609
2023-02-01 00:00:00.000,1031033
2023-02-02 00:00:00.000,1073616
2023-02-03 00:00:00.000,1039400
2023-02-04 00:00:00.000,1032682
2023-02-05 00:00:00.000,1043912
2023-02-06 00:00:00.000,1046958
2023-02-07 00:00:00.000,1110231
2023-02-08 00:00:00.000,1087739
2023-02-09 00:00:00.000,1042320
2023-02-10 00:00:00.000,1035661
2023-02-11 00:00:00.000,929153
2023-02-12 00:00:00.000,927344
2023-02-13 00:00:00.000,1023135
2023-02-14 00:00:00.000,1111130
2023-02-15 00:00:00.000,1129286
2023-02-16 00:00:00.000,1104148
2023-02-17 00:00:00.000,1035030
2023-02-18 00:00:00.000,940442
2023-02-19 00:00:00.000,967555
2023-02-20 00:00:00.000,1018471
2023-02-21 00:00:00.000,1053355
2023-02-22 00:00:00.000,1051786
2023-02-23 00:00:00.000,1063466
2023-02-24 00:00:00.000,1072971
2023-02-25 00:00:00.000,974491
2023-02-26 00:00:00.000,961425
2023-02-27 00:00:00.000,1009922
2023-02-28 00:00:00.000,1015688
2023-03-01 00:00:00.000,1051699
2023-03-02 00:00:00.000,1059817
2023-03-03 00:00:00.000,1060667
2023-03-04 00:00:00.000,939157
2023-03-05 00:00:00.000,905185
2023-03-06 00:00:00.000,998077
2023-03-07 00:00:00.000,1000737
2023-03-08 00:00:00.000,977500
2023-03-09 00:00:00.000,1010915
2023-03-10 00:00:00.000,1035590
2023-03-11 00:00:00.000,995644
2023-03-12 00:00:00.000,943843
2023-03-13 00:00:00.000,1144094
2023-03-14 00:00:00.000,1076166
2023-03-15 00:00:00.000,1044601
2023-03-16 00:00:00.000,1014309
2023-03-17 00:00:00.000,1038253
2023-03-18 00:00:00.000,997202
2023-03-19 00:00:00.000,959674
2023-03-20 00:00:00.000,1092818
2023-03-21 00:00:00.000,1054218
2023-03-22 00:00:00.000,1047481
2023-03-23 00:00:00.000,1053832
2023-03-24 00:00:00.000,1058408
2023-03-25 00:00:00.000,1028817
2023-03-26 00:00:00.000,984086
2023-03-27 00:00:00.000,1072346
2023-03-28 00:00:00.000,1113925
2023-03-29 00:00:00.000,1132670
2023-03-30 00:00:00.000,1151440
2023-03-31 00:00:00.000,1116507
2023-04-01 00:00:00.000,991797
2023-04-02 00:00:00.000,955041
2023-04-03 00:00:00.000,1021021
2023-04-04 00:00:00.000,1038568
2023-04-05 00:00:00.000,1088437
2023-04-06 00:00:00.000,1010588
2023-04-07 00:00:00.000,1015175
2023-04-08 00:00:00.000,900173
2023-04-09 00:00:00.000,934831
2023-04-10 00:00:00.000,992382
2023-04-11 00:00:00.000,1048815
2023-04-12 00:00:00.000,999291
2023-04-13 00:00:00.000,1071897
2023-04-14 00:00:00.000,1135902
2023-04-15 00:00:00.000,1037595
2023-04-16 00:00:00.000,832204
2023-04-17 00:00:00.000,971874
2023-04-18 00:00:00.000,1021551
2023-04-19 00:00:00.000,1030607
2023-04-20 00:00:00.000,1022314
2023-04-21 00:00:00.000,975752
2023-04-22 00:00:00.000,826273
2023-04-23 00:00:00.000,827493
2023-04-24 00:00:00.000,900021
2023-04-25 00:00:00.000,938526
2023-04-26 00:00:00.000,942806
2023-04-27 00:00:00.000,904640
2023-04-28 00:00:00.000,948010
2023-04-29 00:00:00.000,851127
2023-04-30 00:00:00.000,928059
2023-05-01 00:00:00.000,1045152
2023-05-02 00:00:00.000,1069546
2023-05-03 00:00:00.000,1064933
2023-05-04 00:00:00.000,1055331
2023-05-05 00:00:00.000,1151430
2023-05-06 00:00:00.000,1080634
2023-05-07 00:00:00.000,1034469
2023-05-08 00:00:00.000,1091183
2023-05-09 00:00:00.000,1075462
2023-05-10 00:00:00.000,1034660
2023-05-11 00:00:00.000,1044260
2023-05-12 00:00:00.000,1026990
2023-05-13 00:00:00.000,958052
2023-05-14 00:00:00.000,954589
2023-05-15 00:00:00.000,1044975
2023-05-16 00:00:00.000,1031805
2023-05-17 00:00:00.000,1004933
2023-05-18 00:00:00.000,1011003
2023-05-19 00:00:00.000,1030404
2023-05-20 00:00:00.000,1019244
2023-05-21 00:00:00.000,980951
2023-05-22 00:00:00.000,1029869
2023-05-23 00:00:00.000,1067449
2023-05-24 00:00:00.000,1016109
2023-05-25 00:00:00.000,1015866
2023-05-26 00:00:00.000,1022779
2023-05-27 00:00:00.000,949680
2023-05-28 00:00:00.000,928610
2023-05-29 00:00:00.000,1035852
2023-05-30 00:00:00.000,1149507
2023-05-31 00:00:00.000,1058745
2023-06-01 00:00:00.000,1026668
2023-06-02 00:00:00.000,1064833
2023-06-03 00:00:00.000,967435
2023-06-04 00:00:00.000,926574
2023-06-05 00:00:00.000,1099043
2023-06-06 00:00:00.000,1061221
2023-06-07 00:00:00.000,1040056
2023-06-08 00:00:00.000,975290
2023-06-09 00:00:00.000,1016460
2023-06-10 00:00:00.000,1181131
2023-06-11 00:00:00.000,1087122
2023-06-12 00:00:00.000,948751
2023-06-13 00:00:00.000,927144
2023-06-14 00:00:00.000,993386
2023-06-15 00:00:00.000,1079040
2023-06-16 00:00:00.000,1111067
2023-06-17 00:00:00.000,953968
2023-06-18 00:00:00.000,973859
2023-06-19 00:00:00.000,1012714
2023-06-20 00:00:00.000,1042567
2023-06-21 00:00:00.000,1065225
2023-06-22 00:00:00.000,1020451
2023-06-23 00:00:00.000,1027469
2023-06-24 00:00:00.000,982684
2023-06-25 00:00:00.000,914036
2023-06-26 00:00:00.000,976202
2023-06-27 00:00:00.000,1040000
2023-06-28 00:00:00.000,1062599
2023-06-29 00:00:00.000,1022003
2023-06-30 00:00:00.000,1095868
2023-07-01 00:00:00.000,985161
2023-07-02 00:00:00.000,898906
2023-07-03 00:00:00.000,1030196
2023-07-04 00:00:00.000,907596
2023-07-05 00:00:00.000,739139
2023-07-06 00:00:00.000,880882
2023-07-07 00:00:00.000,997408
2023-07-08 00:00:00.000,980480
2023-07-09 00:00:00.000,920319
2023-07-10 00:00:00.000,1025039
2023-07-11 00:00:00.000,1058559
2023-07-12 00:00:00.000,1009456
2023-07-13 00:00:00.000,1089468
2023-07-14 00:00:00.000,1080727
2023-07-15 00:00:00.000,923528
2023-07-16 00:00:00.000,916078
2023-07-17 00:00:00.000,1002638
2023-07-18 00:00:00.000,1145204
2023-07-19 00:00:00.000,1062493
2023-07-20 00:00:00.000,1017370
2023-07-21 00:00:00.000,1077006
2023-07-22 00:00:00.000,969008
2023-07-23 00:00:00.000,944669
2023-07-24 00:00:00.000,1000281
2023-07-25 00:00:00.000,955383
2023-07-26 00:00:00.000,998148
2023-07-27 00:00:00.000,965539
2023-07-28 00:00:00.000,978924
2023-07-29 00:00:00.000,962796
2023-07-30 00:00:00.000,955760
2023-07-31 00:00:00.000,1020742
2023-08-01 00:00:00.000,1039934
2023-08-02 00:00:00.000,1012208
2023-08-03 00:00:00.000,1019813
2023-08-04 00:00:00.000,1049096
2023-08-05 00:00:00.000,1095615
2023-08-06 00:00:00.000,962729
2023-08-07 00:00:00.000,1018218
2023-08-08 00:00:00.000,1068592
2023-08-09 00:00:00.000,1049795
2023-08-10 00:00:00.000,1008034
2023-08-11 00:00:00.000,1024286
2023-08-12 00:00:00.000,947872
2023-08-13 00:00:00.000,894267
2023-08-14 00:00:00.000,982401
2023-08-15 00:00:00.000,1028211
2023-08-16 00:00:00.000,1044572
2023-08-17 00:00:00.000,1038013
2023-08-18 00:00:00.000,1053478
2023-08-19 00:00:00.000,1016778
2023-08-20 00:00:00.000,918064
2023-08-21 00:00:00.000,982695
2023-08-22 00:00:00.000,1011094
2023-08-23 00:00:00.000,1018980
2023-08-24 00:00:00.000,1029222
2023-08-25 00:00:00.000,996497
2023-08-26 00:00:00.000,966517
2023-08-27 00:00:00.000,883870
2023-08-28 00:00:00.000,964382
2023-08-29 00:00:00.000,989994
2023-08-30 00:00:00.000,1000399
2023-08-31 00:00:00.000,985049
2023-09-01 00:00:00.000,984712
2023-09-02 00:00:00.000,1002349
2023-09-03 00:00:00.000,1012600
2023-09-04 00:00:00.000,925631
2023-09-05 00:00:00.000,966951
2023-09-06 00:00:00.000,1031116
2023-09-07 00:00:00.000,988934
2023-09-08 00:00:00.000,987266
2023-09-09 00:00:00.000,904657
2023-09-10 00:00:00.000,844704
2023-09-11 00:00:00.000,994902
2023-09-12 00:00:00.000,1068438
2023-09-13 00:00:00.000,1604038
2023-09-14 00:00:00.000,1045291
2023-09-15 00:00:00.000,975528
2023-09-16 00:00:00.000,897922
2023-09-17 00:00:00.000,857183
2023-09-18 00:00:00.000,953553
2023-09-19 00:00:00.000,977699
2023-09-20 00:00:00.000,987946
2023-09-21 00:00:00.000,1106549
2023-09-22 00:00:00.000,954178
2023-09-23 00:00:00.000,844974
2023-09-24 00:00:00.000,863500
2023-09-25 00:00:00.000,965215
2023-09-26 00:00:00.000,1011662
2023-09-27 00:00:00.000,1034236
2023-09-28 00:00:00.000,1009171
2023-09-29 00:00:00.000,1001397
2023-09-30 00:00:00.000,953440
2023-10-01 00:00:00.000,901746
2023-10-02 00:00:00.000,989957
2023-10-03 00:00:00.000,978510
2023-10-04 00:00:00.000,962427
2023-10-05 00:00:00.000,936190
2023-10-06 00:00:00.000,971723
2023-10-07 00:00:00.000,976112
2023-10-08 00:00:00.000,905284
2023-10-09 00:00:00.000,971085
2023-10-10 00:00:00.000,984518
2023-10-11 00:00:00.000,984052
2023-10-12 00:00:00.000,979821
2023-10-13 00:00:00.000,982395
2023-10-14 00:00:00.000,880493
2023-10-15 00:00:00.000,901043
2023-10-16 00:00:00.000,1004091
2023-10-17 00:00:00.000,976762
2023-10-18 00:00:00.000,984724
2023-10-19 00:00:00.000,975072
2023-10-20 00:00:00.000,1061158
2023-10-21 00:00:00.000,966614
2023-10-22 00:00:00.000,958084
2023-10-23 00:00:00.000,1038582
2023-10-24 00:00:00.000,1075995
2023-10-25 00:00:00.000,1058666
2023-10-26 00:00:00.000,1063070
2023-10-27 00:00:00.000,1009307
2023-10-28 00:00:00.000,968303
2023-10-29 00:00:00.000,1048740
2023-10-30 00:00:00.000,1071162
2023-10-31 00:00:00.000,1065518
2023-11-01 00:00:00.000,1078036
2023-11-02 00:00:00.000,1023649
2023-11-03 00:00:00.000,1082746
2023-11-04 00:00:00.000,991235
2023-11-05 00:00:00.000,1009221
2023-11-06 00:00:00.000,1072703
2023-11-07 00:00:00.000,1032343
2023-11-08 00:00:00.000,1040153
2023-11-09 00:00:00.000,1101826
2023-11-10 00:00:00.000,1121718
2023-11-11 00:00:00.000,1083655
2023-11-12 00:00:00.000,1034413
2023-11-13 00:00:00.000,1055798
2023-11-14 00:00:00.000,1021850
2023-11-15 00:00:00.000,1051832
2023-11-16 00:00:00.000,1069091
2023-11-17 00:00:00.000,1060715
2023-11-18 00:00:00.000,1113054
2023-11-19 00:00:00.000,961975
2023-11-20 00:00:00.000,1127141
2023-11-21 00:00:00.000,1109755
2023-11-22 00:00:00.000,1115864
2023-11-23 00:00:00.000,1101249
2023-11-24 00:00:00.000,1046753
2023-11-25 00:00:00.000,966141
2023-11-26 00:00:00.000,969470
2023-11-27 00:00:00.000,1052983
2023-11-28 00:00:00.000,1128587
2023-11-29 00:00:00.000,1126756
2023-11-30 00:00:00.000,1092329
